1014.35,1014.34,1014.36,20.4,20.5,20.2,0,0,0,1014.35,1.10
1014.38,1014.37,1014.39,20.5,20.6,20.3,0,1,0,1014.38,1.13
1014.40,1014.39,1014.41,20.8,20.9,20.6,0,0,0,1014.40,1.15
1014.38,1014.37,1014.39,21.2,21.3,21.0,0,0,0,1014.38,1.08
1014.35,1014.34,1014.36,21.8,21.9,21.6,0,0,0,1014.35,0.95
1014.28,1014.27,1014.29,22.5,22.6,22.3,0,0,0,1014.28,0.73
1014.20,1014.19,1014.21,23.2,23.3,23.0,1,0,0,1014.20,0.50
1013.25,1013.24,1013.26,18.4,18.5,18.2,0,0,0,1013.25,0.00
1013.31,1013.30,1013.32,18.1,18.2,17.9,0,0,0,1013.31,0.06
1013.38,1013.37,1013.39,17.8,17.9,17.6,0,0,0,1013.38,0.13
1013.45,1013.44,1013.46,17.4,17.5,17.2,0,0,0,1013.45,0.20
1013.52,1013.51,1013.53,17.1,17.2,16.9,0,1,0,1013.52,0.27
1013.58,1013.57,1013.59,16.8,16.9,16.6,0,0,0,1013.58,0.33
1013.65,1013.64,1013.66,16.5,16.6,16.3,0,0,0,1013.65,0.40
1013.72,1013.71,1013.73,16.2,16.3,16.0,0,0,0,1013.72,0.47
1013.78,1013.77,1013.79,16.0,16.1,15.8,0,0,0,1013.78,0.53
1013.85,1013.84,1013.86,15.8,15.9,15.6,0,0,0,1013.85,0.60
1013.91,1013.90,1013.92,15.7,15.8,15.5,0,0,0,1013.91,0.66
1013.98,1013.97,1013.99,15.5,15.6,15.3,1,0,0,1013.98,0.73
1014.05,1014.04,1014.06,15.4,15.5,15.2,0,0,0,1014.05,0.80
1014.12,1014.11,1014.13,15.4,15.5,15.2,0,0,0,1014.12,0.87
1014.18,1014.17,1014.19,15.6,15.7,15.4,0,0,0,1014.18,0.93
1014.25,1014.24,1014.26,16.2,16.3,16.0,0,0,1,1014.25,1.00
1014.32,1014.31,1014.33,17.1,17.2,16.9,0,0,0,1014.32,1.07
1014.38,1014.37,1014.39,18.3,18.4,18.1,0,0,0,1014.38,1.13
1014.45,1014.44,1014.46,19.5,19.6,19.3,0,1,0,1014.45,1.20
1014.51,1014.50,1014.52,20.8,20.9,20.6,0,0,0,1014.51,1.26
1015.10,1015.09,1015.11,26.5,26.6,26.3,0,0,0,1015.10,0.40
1015.05,1015.04,1015.06,27.1,27.2,26.9,0,0,0,1015.05,0.20
1014.98,1014.97,1014.99,27.4,27.5,27.2,0,0,0,1014.98,-0.12
1014.85,1014.84,1014.86,27.2,27.3,27.0,0,0,0,1014.85,-0.25
1014.72,1014.71,1014.73,26.8,26.9,26.6,0,0,1,1014.72,-0.38
1011.25,1011.24,1011.26,19.2,19.3,19.0,0,0,0,1011.25,-0.50
1011.18,1011.17,1011.19,18.8,18.9,18.6,0,0,0,1011.18,-0.57
1011.10,1011.09,1011.11,18.4,18.5,18.2,0,0,0,1011.10,-0.65
1011.02,1011.01,1011.03,18.1,18.2,17.9,0,0,0,1011.02,-0.73
1011.08,1011.07,1011.09,17.8,17.9,17.6,0,1,0,1011.08,-0.60
1011.15,1011.14,1011.16,17.4,17.5,17.2,0,0,0,1011.15,-0.45
1011.28,1011.27,1011.29,17.1,17.2,16.9,0,0,0,1011.28,-0.20
1011.45,1011.44,1011.46,16.8,16.9,16.6,0,0,0,1011.45,0.10
1011.62,1011.61,1011.63,16.5,16.6,16.3,0,0,0,1011.62,0.30
1011.85,1011.84,1011.86,16.2,16.3,16.0,1,0,0,1011.85,0.60
1012.05,1012.04,1012.06,16.0,16.1,15.8,0,0,0,1012.05,0.80
1012.28,1012.27,1012.29,15.8,15.9,15.6,0,0,0,1012.28,1.03
1012.45,1012.44,1012.46,15.7,15.8,15.5,0,0,0,1012.45,1.20
1012.72,1012.71,1012.73,15.8,15.9,15.6,0,0,0,1012.72,1.47
1013.05,1013.04,1013.06,16.5,16.6,16.3,0,0,0,1013.05,1.80
1013.38,1013.37,1013.39,17.5,17.6,17.3,0,0,1,1013.38,2.13
1013.65,1013.64,1013.66,18.8,18.9,18.6,0,1,0,1013.65,2.40
1013.88,1013.87,1013.89,20.2,20.3,20.0,0,0,0,1013.88,2.63
1014.12,1014.11,1014.13,21.8,21.9,21.6,0,0,0,1014.12,2.87
1014.35,1014.34,1014.36,23.5,23.6,23.3,0,0,0,1014.35,3.10
